LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
27Q123,DOE,Q,P.S. 123,,718-529-4300,145-01 119 Avenue,11436,1,54,15,,1040997,186575,AHooks@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q123,2,7,27Q123,info,8:20:00 AM,,,0,0,0,0,,
27Q146,DOE,Q,P.S. 146 Howard Beach,,718-659-3140,98-01 159 Avenue,11414,1,18,15,,1030120,179852,carmao@schools.nyc.gov,PS146q.org,3,7,27Q146,info,8:10:00 AM,0,0,0,0,0,0,,
27Q155,DOE,Q,P.S. 155,,718-529-0767,130-02 115 Avenue,11420,1,54,15,,1036906,186866,GJacobs@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q155,3,3,27Q155,info,8:20:00 AM,,,0,0,0,0,,
27Q183,DOE,Q,P.S. 183 Dr. Richard R. Green,,718-634-9459,2-45 Beach 79 Street,11693,1,18,45,,1038210,154094,MCampbell32@schools.nyc.gov,,3,3,27Q183,info,8:00:00 AM,0,0,0,0,0,0,,
27Q197,DOE,Q,P.S. 197 The Ocean School,,718-327-1083,825 HICKSVILLE ROAD,11691,1,54,45,,1055406,157947,cvillav@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q197,3,3,27Q197,info,8:00:00 AM,,,109,0,0,0,,
27Q207,DOE,Q,P.S. 207 Rockwood Park,,718-848-2700,159-15 88 Street,11414,1,54,30,,1027497,179092,Califieris@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q207,3,3,27Q207,info,8:00:00 AM,1,1,0,0,0,0,,
27Q223,DOE,Q,P.S. 223 Lyndon B. Johnson,,718-558-2900,125-20 SUTPHIN BOULEVARD,11434,1,36,45,,1042668,184951,Dotto@schools.nyc.gov,www.schools.nyc.gov/schools/Q223,5,3,27Q223,info,8:10:00 AM,0,0,0,0,0,0,,
27Q232,DOE,Q,P.S. 232 Lindenwood,,718-848-9247,153-23 83 STREET,11414,1,18,15,,1025691,181738,Ljoseph3@schools.nyc.gov,www.ps232q.org,2,3,27Q232,info,8:05:00 AM,0,0,0,0,0,0,,
27Q253,DOE,Q,P.S. 253,,718-327-0895,1307 CENTRAL AVENUE,11691,1,36,15,,1053949,160637,jfougere@schools.nyc.gov,https://ps253q.org,3,3,27Q253,info,8:00:00 AM,,,0,0,0,0,,
27Q254,DOE,Q,P.S. 254 - The Rosa Parks School,,718-520-7878,84-40 101 Street,11418,1,54,15,,1026443,193246,pmarkha2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q254,3,3,27Q254,info,8:30:00 AM,,,0,0,0,0,,
27Q273,DOE,Q,P.S. 273,,718-286-8300,88-07 102 STREET,11418,1,36,,,1027416,192016,drobles@schools.nyc.gov,https://www.schools.nyc.gov/schools/Q273,2,3,27Q273,info,8:10:00 AM,1,0,0,0,0,0,,
27Q306,DOE,Q,New York City Academy for Discovery,,718-441-2165,95-16 89 AVENUE,11421,1,36,,,1026235,191305,CLeone8@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q306,2,3,27Q306,info,8:15:00 AM,,,0,0,0,0,,
27Q316,DOE,Q,Queens Explorers Elementary School,,718-558-7088,90-07 101 Avenue,11416,1,28,15,,1025871,188263,MCompso@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q316,2,3,27Q316,info,8:00:00 AM,,,0,0,0,0,,
27Q317,DOE,Q,Waterside Children's Studio School,,718-634-1344,190 Beach 110 Street,11694,1,36,,,1031038,150951,watersidecss@gmail.com,https://watersidecss.org/,2,7,27Q317,info,8:00:00 AM,1,0,0,0,0,0,,
27Q333,DOE,Q,Goldie Maple Academy,,718-945-3300,3-65 Beach 56 Street,11692,1,54,,,1043527,155806,Alogansmith@schools.nyc.gov,,3,3,27Q333,info,8:00:00 AM,1,0,0,0,0,0,,
27Q362,DOE,Q,Wave Preparatory Elementary School,,718-327-7091,535 BRIAR PLACE,11691,1,36,15,,1051276,157885,GFerguson@schools.nyc.gov,http://schools.nyc.gov/schoolportals/27/q362,2,3,27Q362,info,,,,0,0,0,0,,
27Q377,DOE,Q,P.S. 377,,929-398-3215,9840 Albert Road,11417,1,108,60,,1029510,182719,TKeane@schools.nyc.gov,https://www.ps377q.org/,2,3,27Q377,info,8:00:00 AM,0,0,0,0,0,0,,
27QABS,NYCEEC,Q,Holy Child Jesus School,,718-846-0912,11102 86 Avenue,11418,1,80,,,1029268,193838,etellstone@hcjcany.org,Holy Child Jesus CAtholic Academy,2,3,27QABS,info,8:00:00 AM,0,1,0,1,0,0,,1
27QADN,NYCEEC,Q,Ave Maria Catholic Academy,,718-848-7440,158-20 101 Street,11414,1,58,,,1030565,180262,mmcmanus@amcahb.org,https://amcahb.org,7,9,27QADN,info,8:00:00 AM,1,1,0,0,0,0,,1
27QAFJ,NYCEEC,Q,Saint Elizabeth School,,718-843-0914,9416 85 Street,11416,1,144,,,1024149,189094,secaupk@gmail.com,,7,4,27QAFJ,info,8:10:00 AM,1,1,0,0,0,0,,1
27QAFR,NYCEEC,Q,Saint Helen Catholic Academy,,718-835-4155,83-09 157 Avenue,11414,1,40,,,1025898,180292,czerillo@sthelencatholicacademy.org,https://sthelencatholicacademy.org,7,9,27QAFR,info,8:15:00 AM,1,1,0,0,0,0,,
27QAGC,NYCEEC,Q,St. Mary Gate of Heaven,,718-846-0689,104-06 101 Avenue,11416,1,60,,,1029001,189279,upk@smgh.org,smgh.org,3,3,27QAGC,info,8:30:00 AM,1,1,0,0,0,0,,
27QAGU,NYCEEC,Q,Saint Thomas Apostle Catholic Academy,,718-847-3904,8749 87 Street,11421,1,80,,,1024009,191219,stafpq@nyc.rr.com,https://stawoodhaven.com,3,7,27QAGU,info,8:10:00 AM,1,1,0,0,0,0,,1
27QAMC,NYCEEC,Q,SHOLOM SHOLOM 118 STREET,,718-850-2934,84-37 118th Street,11415,1,0,15,,1030559,195499,sholomdaycare@aol.com,,5,9,27QAMC,info,,,,0,0,0,0,,
27QAMJ,NYCEEC,Q,LITTLE DOLPHIN,,718-641-7754,10701 Crossbay Boulevard,11417,1,40,10,,1027563,186624,dolphin10701@yahoo.com,https://littledolphin.org,2,7,27QAMJ,info,8:00:00 AM,,,0,0,0,0,,
27QAMT,NYCEEC,Q,Ralph Hirschkorn Child Care Center,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-327-1141,310 Beach 20 Street,11691,1,40,57,57,1052560,157261,rhccclynn@hotmail.com,,3,3,27QAMT,info,7:30:00 AM,,,0,0,0,1,,1
27QANH,NYCEEC,Q,"Quick Start Day Care Center, Inc.","<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-659-6928,126-22 150 Street,11436,1,43,13,30,1042850,184315,quickdayc@aol.com,N/A,3,7,27QANH,info,8:30:00 AM,1,1,0,0,0,1,,1
27QANZ,NYCEEC,Q,Battalion Christian Academy,,718-634-7172,454 Beach 67 Street,11692,1,0,15,,1040910,155872,bcafarrockaway@gmail.com,https://http://battalionchurch.org,3,8,27QANZ,info,8:30:00 AM,1,1,0,0,0,0,,
27QAOQ,NYCEEC,Q,Rockaway Child Care Center,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-327-1384,14-66 Beach Channel Drive,11691,1,36,25,25,1052952,161672,rockawayccc@aol.com,,3,7,27QAOQ,info,8:40:00 AM,,,0,0,0,1,,1
27QAOW,NYCEEC,Q,All My Children Day Care 6,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-322-2030,117-16 Sutphin Boulevard,11434,1,38,15,16,1041882,187064,achalczynska@amcearlylearn.com,,3,3,27QAOW,info,9:00:00 AM,1,0,0,1,0,1,,1
27QAQC,NYCEEC,Q,Howard Beach Judea Center,,718-848-1111,16205 90 Street,11414,1,18,12,,1028325,177403,fantasyrich@aol.com,n/a,2,7,27QAQC,info,8:30:00 AM,0,0,0,0,0,0,,
27QARC,NYCEEC,Q,Lucille Rose DCC,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-634-0331,148 Beach 59 Street,11692,1,18,46,46,1043060,154568,lucillerosedcc@twcmetrobiz.ocm,N/A,3,7,27QARC,info,9:00:00 AM,0,1,0,1,0,1,,
27QARK,NYCEEC,Q,Sholom Day Care 2,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-850-2934,84-37 118 Street,11418,1,14,17,17,1030561,195499,sholomdaycare@aol.com,,3,7,27QARK,info,8:40:00 AM,,,0,0,0,1,,
27QARO,NYCEEC,Q,Committee for Early Childhood Development Head Start 2,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",718-848-0276,117-21 Sutphin Boulevard,11434,1,108,110,110,1042016,187099,mbafunso@msn.com,www.cecdhs.org,3,3,27QARO,info,8:00:00 AM,0,0,0,0,0,1,,1
27QASN,NYCEEC,Q,Community Development Institute Head Start,,347-732-2875,216 Beach 87 Street,11693,2,54,15,,1036465,153570,marguerite.hamilton@vnsny.org,,3,3,27QASN,info,8:30:00 AM,,,0,1,0,0,,
27QAUW,NYCEEC,Q,Alpha Kappa Alpha Epsilon Pi Omega DCC,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-322-5242,14406 Rockaway Boulevard,11420,1,46,56,56,1041245,184720,akadaycare@aol.com,,3,3,27QAUW,info,8:30:00 AM,,,0,0,0,1,,1
27QAVB,NYCEEC,Q,"Bev's Kiddie Daycare, Inc.",,718-850-3083,10145 113 Street,11419,1,12,,,1031332,189727,bevkiddiebiz@gmail.com,bevkiddiebiz.com,3,7,27QAVB,info,8:10:00 AM,0,0,0,0,0,0,,
27QAVC,NYCEEC,Q,Blanche Community Progress DCC #2,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",718-471-7881,4402 Beach Channel Drive,11691,1,80,61,61,1046424,156441,williamsflorence@hotmail.com,https://www.Blanchelearning.com,3,7,27QAVC,info,9:00:00 AM,1,1,0,1,0,1,,
27QAVD,NYCEEC,Q,Community and Family Head Start,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. <br/> This program includes Head Start seats. Contact site for more information.",718-471-7970,4105 Beach Channel Drive,11691,1,71,42,42,1047279,156339,Tessbissetta@gmail.com,,3,7,27QAVD,info,8:00:00 AM,0,0,0,0,0,1,,1
27QAVI,NYCEEC,Q,Little Tots Red Wagon,,718-945-1484,20428 Rockaway Point Boulevard,11697,1,36,,,1008019,143772,littletotsred@aol.com,www.littletotsredwagon.com,7,3,27QAVI,info,8:00:00 AM,0,0,0,0,0,0,,
27QAVO,NYCEEC,Q,Omega Psi Phi Fraternity,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-322-9671,12310 143 Street,11436,1,36,52,52,1040835,185019,omegaecec@gmail.com,,3,3,27QAVO,info,8:30:00 AM,1,,0,0,0,1,,1
27QAVS,NYCEEC,Q,SAINT JOHN'S LUTHERAN CHURCH,,718-441-3611,8620 114 Street,11418,1,20,9,,1029911,193883,imnmontalvo@hotmail.com,,3,3,27QAVS,info,8:00:00 AM,,,0,1,0,0,,
27QAVV,NYCEEC,Q,UP THE LADDER,,718-843-4913,8011 101 Avenue,11416,1,28,,,1023528,187386,gonzalezmarga@aol.com,https://http://gonzalezmarga.wix.com/up-the-ladder,2,7,27QAVV,info,8:10:00 AM,,,0,0,0,0,,
27QAVW,NYCEEC,Q,WEST END TEMPLE NURSERY SCHOOL,,718-318-0030,14702 Newport Avenue,11694,1,16,14,,1021796,148140,westendupk@westendtemple.org,https://westendtemple.org,2,3,27QAVW,info,8:30:00 AM,,,0,0,0,0,,
27QAZI,NYCEEC,Q,Sheldon R. Weaver Child Care Center,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-327-4078,72-05 Beach Channel Drive,11692,1,51,17,17,1039724,154631,sheldonrweaverdcc@gmail.com,,3,7,27QAZI,info,8:30:00 AM,1,1,0,0,0,1,,1
27QBDS,NYCEEC,Q,"Claire Heureuse Community Center, Inc",,917-416-4307,81-05 101 Avenue,11416,1,18,,,1023703,187390,chcc_ny@yahoo.com,,3,3,27QBDS,info,8:00:00 AM,0,0,0,0,0,0,,
27QBFR,NYCEEC,Q,Parsons Preschool,,718-464-5606,85-27 91st Street,11421,1,18,8,,1024688,192794,Mpascucci5@gmail.com,Www.parsonspreschool.org,3,7,27QBFR,info,8:00:00 AM,1,1,0,0,0,0,,
27QBGA,NYCEEC,Q,Tammy Drive Proposal,,718-935-2009,27-32 TAMMY DRIVE,11691,1,0,12,,1048974,160267,,,5,9,27QBGA,info,,,,0,0,0,0,,
27QBGB,NYCEEC,Q,Chichi's Daycare,,718-846-4006,85-23 101 STREET,11418,1,0,12,,1026713,193148,chichisdaycare@gmail.com,,5,9,27QBGB,info,,,,0,0,0,0,,
27QBGM,NYCEEC,Q,Yeshiva Darchei Torah,,718-868-2300,257 Beach 17 Street,11691,5,0,60,,1053266,156934,pmayer@darchei.org,N/A,7,3,27QBGM,info,9:15:00 AM,1,,0,1,0,0,,
27QBGX,NYCEEC,Q,Gifted Kiddies Inc,,718-935-2009,116-33 SUTPHIN BOULEVARD,11434,1,,13,,1041903,187724,,,5,9,27QBGX,info,,,,0,0,0,0,,
27QBGY,NYCEEC,Q,LITTLE HERTS AND STEPS DAYCARE,,718-659-3751,135-22 121 STREET,11420,1,0,12,,1034316,183261,sarah@littleheartsandsteps.net,https://www.littleheartsandsteps.net,5,9,27QBGY,info,,,,0,0,0,0,,
27QBGZ,NYCEEC,Q,Little Leaders Live,,646-577-0244,107-37 118 STREET,11419,1,0,12,,1033232,188239,thefivelsinc@gmail.com,,5,9,27QBGZ,info,,,,0,0,0,0,,
27QBHV,NYCEEC,Q,Queens Library UPK - Woodhaven,,718-877-4487,85-41 Forest Parkway,11421,1,18,,,1022670,192347,Alicia31793@gmail.com,www.queenslibrary.org,7,3,27QBHV,info,8:00:00 AM,0,0,0,0,0,0,,
27QBHY,NYCEEC,Q,Aim High Leadership Academy,,917-288-8290,131-44 134 Street,11420,1,0,12,,1038359,183174,aimhighleadershipacademy@gmail.com,,3,3,27QBHY,info,8:00:00 AM,1,1,0,0,0,0,,
27QBJH,NYCEEC,Q,Bethel Mission Station Church / Bethel Mission Loving Day CAre Center,"<b>Note:</b> This program may have income or other eligibility requirements. <br/> Some 3-K programs are part of the EarlyLearn system and have income or other eligibility requirements. If you do not meet a program&rsquo;s requirements, complete a Get-in-Touch form for assistance in finding the right program for your family. ",718-474-8618,338 Beach 56 Street,11692,1,54,45,23,1043790,155611,ajimani01@yahoo.com,,3,3,27QBJH,info,7:30:00 AM,,,0,0,0,1,,1
27QBML,NYCEEC,Q,Al-Ihsan Academy,,718-322-3154,134-02 Rockaway Boulevard,11420,1,20,,,1038512,185045,info@ihsanacademy.org,https://ihsanacademy.org,2,2,27QBML,info,8:00:00 AM,1,1,0,0,0,0,,
27QBNF,NYCEEC,Q,Al-Ihsan Academy 3,,718-322-3154,130-20 Rockaway Boulevard,11420,1,20,,,1037579,185149,info@ihsanacademy.org,https://ihsanacademy.org,2,2,27QBNF,info,8:00:00 AM,,1,0,0,0,0,,
27QBNU,NYCEEC,Q,Hidden Treasures,,347-512-2933,84-15 91 AVENUE,11421,1,12,,,1023618,189813,hidden.treasuresgfdc@gmail.com,https://hiddentreasuresprek.nyc,3,9,27QBNU,info,8:00:00 AM,,,0,0,0,0,,
27QBNY,NYCEEC,Q,Divine Mercy Catholic Academy,,718-845-3074,101-60 92 Street,11416,1,36,,,1026305,188210,tracyschaffran@gmail.com,,2,9,27QBNY,info,8:00:00 AM,,1,0,0,0,0,,
27QBOA,NYCEEC,Q,Aim High Leadership Academy Center Too,,917-288-6909,133-08 SUTTER AVENUE,11420,1,0,12,,1038285,184251,aimhighleadershipcentertoo@gmail.com,,3,3,27QBOA,info,8:00:00 AM,1,1,0,0,0,0,,
27QBOG,NYCEEC,Q,Aim High Leadership Academy,,718-848-2202,133-13 Rockaway Boulevard,11420,1,20,,,1038370,185138,aimhighleadershipcenterthree@gmail.com,,3,9,27QBOG,info,8:00:00 AM,1,1,0,0,0,0,,
27QBOZ,NYCEEC,Q,Little Friends Gan Preschool,,718-327-3287,10-30 NEILSON STREET,11691,1,14,29,,1054360,159444,LittleFriendsGan@gmail.com,,5,9,27QBOZ,info,8:50:00 AM,1,1,0,1,0,0,,
27QBTV,NYCEEC,Q,SUSAN DAY CARE FOR LITTLE ANGELS INC.,,917-626-9812,132-15 135 AVENUE,11420,1,0,12,,1037936,182654,susanpersaud45@yahoo.com,,5,9,27QBTV,info,,,,0,0,0,0,,
27Z126,PKC,Q,District 27 Pre-K Center at 103-02 101 Avenue,,347-566-3485,103-02 101 Avenue,11416,1,0,120,,1028686,189255,,,5,9,27Z126,info,,0,0,0,0,0,0,,
27Z127,PKC,Q,District 27 Pre-K Center at 133-40 79th Street,,347-464-3441,133-40 79th Street,11414,1,90,225,,1024008,184077,,,5,9,27Z127,info,,0,0,0,0,0,0,,
27Z130,PKC,Z,District 27 Pre-K Center at 100-02 Rockaway Blvd,,347-566-3485,100-02 Rockaway Blvd,11417,1,0,165,,1028795,187037,,,5,9,27Z130,info,,,,0,0,0,0,,
27Z131,PKC,Z,District 27 Pre Center at 87-49 87th St,,347-566-3485,87-49 87th St,11421,1,0,120,,1023925,191363,,,5,9,27Z131,info,,,,0,0,0,0,,
28Q040,DOE,Q,P.S. 40 Samuel Huntington,,718-526-1904,109-20 UNION HALL STREET,11433,1,36,,,1042210,192244,jracanati@schools.nyc.gov,www.ps40q.org,2,3,28Q040,info,8:10:00 AM,0,0,0,0,0,0,,
28Q048,DOE,Q,P.S. 48 William Wordsworth,,718-558-6700,108-29 155 Street,11433,1,54,,,1040649,192209,PMosley2@schools.nyc.gov,https://PS48Q.org,2,3,28Q048,info,8:20:00 AM,,,0,0,0,0,,
28Q050,DOE,Q,P.S. 50 Talfourd Lawn Elementary School,,718-526-5336,143-26 101 Avenue,11435,1,90,,,1037795,192571,RManjarrez@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q050,3,3,28Q050,info,8:00:00 AM,,,0,0,0,0,,
28Q055,DOE,Q,P.S. 55 Maure,,718-849-3845,131-10 97 Avenue,11419,1,72,,,1035193,192127,Dprunty@schools.nyc.gov,www.ps55q.com,3,7,28Q055,info,8:20:00 AM,0,0,0,0,0,0,,
28Q080,DOE,Q,PS 80 The Thurgood Marshall Magnet School of Multimedia and Communication,,718-528-7070,171-05 137 Avenue,11434,1,36,,,1048210,184631,kcox4@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q080,2,3,28Q080,info,8:00:00 AM,1,1,0,0,0,0,,
28Q086,DOE,Q,P.S. Q086,,718-291-6264,87-41 PARSONS BOULEVARD,11432,1,36,,,1038647,197715,KZuvic@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q086,5,9,28Q086,info,,,,0,0,0,0,,
28Q101,DOE,Q,P.S. 101 School in the Gardens,,718-268-7231,2 RUSSELL PLACE,11375,1,18,,,1027620,200033,mlopez69@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q101,3,3,28Q101,info,,,,0,0,0,0,,
28Q117,DOE,Q,P.S. 117 J. Keld / Briarwood School,,718-526-4780,85-15 143 Street,11435,1,72,,,1036048,198074,PCunningham@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q117,2,3,28Q117,info,8:00:00 AM,,,0,0,0,0,,
28Q121,DOE,Q,P.S. 121 Queens,,718-558-1560,126-10 109 Avenue,11420,1,36,,,1035426,188493,Evadi@schools.nyc.gov,https://www.ps121q.com/,5,3,28Q121,info,8:00:00 AM,0,0,0,0,0,0,,
28Q140,DOE,Q,P.S. 140 Edward K Ellington,,718-657-4760,166-01 116 Avenue,11434,1,36,,,1044969,189684,DNorment@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q140,3,3,28Q140,info,8:20:00 AM,1,1,0,0,0,0,,1
28Q144,DOE,Q,P.S. 144 Col Jeromus Remsen,,718-268-2775,93-02 69 Avenue,11375,1,72,,,1025018,199833,rglucks@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q144,5,3,28Q144,info,8:00:00 AM,,,0,0,0,0,,
28Q160,DOE,Q,P.S. 160 Walter Francis Bishop,,718-526-5523,109-59 INWOOD STREET,11435,1,72,,,1039710,190041,cbender2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q160,2,3,28Q160,info,8:00:00 AM,1,,0,0,0,0,,
28Q161,DOE,Q,P.S. 161 Arthur Ashe School,,718-441-5493,101-33 124 Street,11419,1,72,,,1033865,190834,phanley@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q161,2,9,28Q161,info,8:00:00 AM,,,0,0,0,0,,
28Q174,DOE,Q,P.S. 174 William Sidney Mount,,718-897-7006,65-10 DIETERLE CRESCENT,11374,1,36,,,1022668,201888,28Q174@schools.nyc.gov,ps174.org,2,3,28Q174,info,8:00:00 AM,0,0,0,0,0,0,,
28Q175,DOE,Q,P.S. 175 The Lynn Gross Discovery School,,718-897-8600,64-35 102 Street,11374,1,54,,,1025050,205563,pcooper3@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q175,2,3,28Q175,info,8:00:00 AM,,,0,0,0,0,,
28Q182,DOE,Q,P.S. 182 Samantha Smith,,718-298-7700,153-27 88TH AVENUE,,1,18,,,1038789,196887,atopol@schools.nyc.gov,http://ps182q.org/,5,9,28Q182,info,,0,0,0,0,0,0,,
28Q196,DOE,Q,P.S. 196 Grand Central Parkway,,718-263-9770,71-25 113 Street,11375,1,18,,,1029254,202670,emaurer@schools.nyc.gov,ps196q.edublogs.org,2,3,28Q196,info,8:40:00 AM,0,0,0,0,0,0,,
28Q206,DOE,Q,P.S. 206 The Horace Harding School,,718-592-0300,61-02 98 Street,11374,1,36,,,1022823,206785,jthomas4@schools.nyc.gov,ps206q.org,2,3,28Q206,info,8:05:00 AM,1,0,0,0,0,0,,
28Q220,DOE,Q,P.S. 220 Edward Mandel,,718-592-3030,62-10 108 Street,11375,1,36,,,1025269,207631,JPizarr@schools.nyc.gov,http://schools.nyc.gov/schoolportals/28/q220,2,3,28Q220,info,,,,0,0,0,0,,
28Q303,DOE,Q,The Academy for Excellence through the Arts,,718-459-1358,108-55 69 Avenue,11375,1,36,,,1027493,203703,Dgentilella@schools.nyc.gov,www.AEA303.com,2,1,28Q303,info,8:10:00 AM,0,0,0,0,0,0,,
28Q349,DOE,Q,The Queens School for Leadership and Excellence,,718-558-6220,88-08 164 STREET,11432,1,36,,,1040216,197455,ps349q@gmail.com,www.ps349.info,2,7,28Q349,info,8:00:00 AM,0,0,0,0,0,0,,
28Q354,DOE,Q,The Jermaine L. Green STEM Institute of Queens,,718-276-1348,126-10 BEDELL STREET,11434,1,36,,,1046831,186978,jtomblin@ps354.org,https://ps354.org,2,3,28Q354,info,8:00:00 AM,,,0,0,0,0,,1
28QAAB,NYCEEC,Q,Beth Gavriel/Sha'arei Zion Ohel Bracha,,718-897-6771,7524 Grand Central Parkway,11375,1,40,,,1030077,201214,shoshi1@aol.com,,2,3,28QAAB,info,8:00:00 AM,,,0,1,0,0,,
28QAAF,NYCEEC,Q,Al-Iman School,,718-297-7381,137-11 90 Avenue,11435,1,18,,,1035563,194643,upk@al-imanschool.org,https://al-imanschool.org,5,9,28QAAF,info,8:15:00 AM,1,1,0,0,0,0,,
28QAAM,NYCEEC,Q,BAIS YAAKOV ACADEMY OF QUEENS (Metropolitan Ave),,718-847-5352,124-50 Metropolitan Avenue,11415,1,56,,,1032251,195995,acohen@byqueens.org,,3,3,28QAAM,info,8:45:00 AM,1,0,0,1,0,0,,
28QAAV,NYCEEC,Q,Bnos Malka Academy,,718-268-2667,71-02 113 STREET,11375,1,36,,,1029094,202781,Dkessler@bnosmalka.org,Www.bnosmalka.org,7,7,28QAAV,info,8:00:00 AM,0,0,0,1,0,0,,
28QACJ,NYCEEC,Q,JEWISH INSTITUTE OF QUEENS,,718-426-9369,6005 Woodhaven Boulevard,11373,1,108,,,1020000,205666,jneff2@hotmail.com,https://jiqueens.com,3,3,28QACJ,info,9:20:00 AM,,,0,1,0,0,,1
28QADQ,NYCEEC,Q,Our Lady of Mercy Catholic Academy,,718-793-2086,7025 Kessel Street,11375,1,72,,,1025740,199447,dmccann@olmercyca.com,https://olmercyca.org/,3,3,28QADQ,info,8:30:00 AM,1,1,0,0,0,0,,
28QADY,NYCEEC,Q,Our Lady Queen of Martyrs Catholic Academy,,718-263-2622,72-55 Austin Street,11375,1,36,,,1028394,201310,prekforall@olqmca.org,http://www.olqmca.org,5,9,28QADY,info,8:10:00 AM,1,,0,0,0,0,,
28QADZ,NYCEEC,Q,OUR SAVIOUR LUTHERAN SCHOOL,,718-897-4343,6433 Woodhaven Boulevard,11374,1,90,,,1021535,201917,jsilverio@our-saviour.org,www.osnyec.org,2,3,28QADZ,info,8:00:00 AM,1,1,0,1,0,0,,1
28QAGI,NYCEEC,Q,Saint Nicolas of Tolentine School,,718-380-1900,8022 Parsons Boulevard,11435,1,36,,,1037158,201181,office@sntschoolny.org,www.sntschoolny.org,3,3,28QAGI,info,8:00:00 AM,1,1,0,0,0,0,,
28QAIR,NYCEEC,Q,Yeshiva Tifereth Moshe Day Care,,718-846-7300,8306 Abingdon Road,11415,1,38,,,1030263,197144,cschauder@tiferesmoshe.org,,2,3,28QAIR,info,8:00:00 AM,1,0,0,1,0,0,,
